Station,Year,Month,Day,Night,DayLimit,NightLimit,Date,StationEncoded,DayExcess,NightExcess,MeanExcess,Price_per_SqFt,Price_in_Lakhs
BEN06,2015,3,1.4490756547260475,0.8013336032448123,0.3930548923616099,0.2308194076748567,2015-03-01,5,0.4791376084601999,0.2075638991803456,0.3433507538202727,0.02,87.31
BEN06,2015,4,1.627619355075716,0.9754836112448249,0.3930548923616099,0.2308194076748567,2015-04-01,5,0.5795136383603005,0.2994575139877432,0.4394855761740218,0.02,82.15
BEN06,2015,5,1.627619355075716,0.9754836112448249,0.3930548923616099,0.2308194076748567,2015-05-01,5,0.5795136383603005,0.2994575139877432,0.4394855761740218,0.02,90.33
BEN06,2015,6,1.627619355075716,1.149633619244837,0.3930548923616099,0.2308194076748567,2015-06-01,5,0.5795136383603005,0.3913511287951408,0.4854323835777206,0.02,61.13
BEN06,2015,7,1.627619355075716,1.149633619244837,0.3930548923616099,0.2308194076748567,2015-07-01,5,0.5795136383603005,0.3913511287951408,0.4854323835777206,0.02,68.39
BEN06,2015,8,1.627619355075716,0.9754836112448249,0.3930548923616099,0.2308194076748567,2015-08-01,5,0.5795136383603005,0.2994575139877432,0.4394855761740218,0.02,60.89
BEN06,2015,9,1.627619355075716,1.149633619244837,0.3930548923616099,0.2308194076748567,2015-09-01,5,0.5795136383603005,0.3913511287951408,0.4854323835777206,0.02,61.33
BEN06,2015,10,1.627619355075716,0.9754836112448249,0.3930548923616099,0.2308194076748567,2015-10-01,5,0.5795136383603005,0.2994575139877432,0.4394855761740218,0.02,18.13
BEN06,2015,11,1.806163055425384,1.149633619244837,0.3930548923616099,0.2308194076748567,2015-11-01,5,0.6798896682604009,0.3913511287951408,0.5356203985277709,0.03,64.53
BEN06,2015,12,1.806163055425384,1.149633619244837,0.3930548923616099,0.2308194076748567,2015-12-01,5,0.6798896682604009,0.3913511287951408,0.5356203985277709,0.03,156.68
BEN07,2015,1,-0.6934487494699697,-0.4177164527552749,-1.3707583798468714,-1.2471138146014664,2015-01-01,6,0.7802656981605014,0.9427128176395264,0.861489257900014,0.03,99.8
BEN07,2015,2,-0.3363613487706335,-0.4177164527552749,-1.3707583798468714,-1.2471138146014664,2015-02-01,6,0.9810177579607022,0.9427128176395264,0.9618652878001144,0.03,59.23
BEN07,2015,3,-0.5149050491203017,-0.5918664607552874,-1.3707583798468714,-1.2471138146014664,2015-03-01,6,0.8806417280606018,0.8508192028321289,0.8657304654463653,0.03,77.23
BEN07,2015,4,-0.6934487494699697,-0.7660164687552998,-1.3707583798468714,-1.2471138146014664,2015-04-01,6,0.7802656981605014,0.7589255880247312,0.7695956430926163,0.03,87.67
BEN07,2015,5,-0.6934487494699697,-0.5918664607552874,-1.3707583798468714,-1.2471138146014664,2015-05-01,6,0.7802656981605014,0.8508192028321289,0.8155424504963151,0.03,108.05
BEN07,2015,6,-0.5149050491203017,-0.5918664607552874,-1.3707583798468714,-1.2471138146014664,2015-06-01,6,0.8806417280606018,0.8508192028321289,0.8657304654463653,0.03,43.49
BEN07,2015,7,-0.5149050491203017,-0.5918664607552874,-1.3707583798468714,-1.2471138146014664,2015-07-01,6,0.8806417280606018,0.8508192028321289,0.8657304654463653,0.03,116.71
BEN07,2015,8,-0.5149050491203017,-0.5918664607552874,-1.3707583798468714,-1.2471138146014664,2015-08-01,6,0.8806417280606018,0.8508192028321289,0.8657304654463653,0.03,126.27
BEN07,2015,9,-0.5149050491203017,-0.7660164687552998,-1.3707583798468714,-1.2471138146014664,2015-09-01,6,0.8806417280606018,0.7589255880247312,0.8197836580426665,0.03,120.77
BEN07,2015,10,-0.3363613487706335,-0.7660164687552998,-1.3707583798468714,-1.2471138146014664,2015-10-01,6,0.9810177579607022,0.7589255880247312,0.8699716729927167,0.03,127.8
BEN07,2015,11,-0.3363613487706335,-0.4177164527552749,-1.3707583798468714,-1.2471138146014664,2015-11-01,6,0.9810177579607022,0.9427128176395264,0.9618652878001144,0.03,144.03
BEN07,2015,12,-0.5149050491203017,-0.5918664607552874,-1.3707583798468714,-1.2471138146014664,2015-12-01,6,0.8806417280606018,0.8508192028321289,0.8657304654463653,0.03,113.54
BEN08,2015,1,0.7349008533273752,0.6271835952447998,1.5689304071672645,1.70875262995118,2015-01-01,7,-0.9261268101412068,-1.262733937738016,-1.0944303739396115,0.01,38.85
BEN08,2015,2,0.9134445536770432,0.6271835952447998,1.5689304071672645,1.70875262995118,2015-02-01,7,-0.8257507802411064,-1.262733937738016,-1.0442423589895613,0.01,15.73
BEN08,2015,3,0.9134445536770432,0.6271835952447998,1.5689304071672645,1.70875262995118,2015-03-01,7,-0.8257507802411064,-1.262733937738016,-1.0442423589895613,0.01,47.11
BEN08,2015,4,0.7349008533273752,0.6271835952447998,1.5689304071672645,1.70875262995118,2015-04-01,7,-0.9261268101412068,-1.262733937738016,-1.0944303739396115,0.01,56.19
BEN08,2015,5,0.556357152977707,0.6271835952447998,1.5689304071672645,1.70875262995118,2015-05-01,7,-1.0265028400413074,-1.262733937738016,-1.1446183888896615,0.01,42.86
BEN08,2015,6,0.7349008533273752,0.8013336032448123,1.5689304071672645,1.70875262995118,2015-06-01,7,-0.9261268101412068,-1.1708403229306186,-1.048483566535913,0.01,25.45
BEN08,2015,7,0.7349008533273752,0.8013336032448123,1.5689304071672645,1.70875262995118,2015-07-01,7,-0.9261268101412068,-1.1708403229306186,-1.048483566535913,0.01,62.44
BEN08,2015,8,0.556357152977707,0.8013336032448123,1.5689304071672645,1.70875262995118,2015-08-01,7,-1.0265028400413074,-1.1708403229306186,-1.098671581485963,0.01,25.64
BEN08,2015,9,0.556357152977707,0.6271835952447998,1.5689304071672645,1.70875262995118,2015-09-01,7,-1.0265028400413074,-1.262733937738016,-1.1446183888896615,0.01,18.56
BEN08,2015,10,0.7349008533273752,0.4530335872447874,1.5689304071672645,1.70875262995118,2015-10-01,7,-0.9261268101412068,-1.3546275525454137,-1.1403771813433103,0.01,16.45
BEN08,2015,11,0.9134445536770432,0.6271835952447998,1.5689304071672645,1.70875262995118,2015-11-01,7,-0.8257507802411064,-1.262733937738016,-1.0442423589895613,0.01,42.26
BEN08,2015,12,0.7349008533273752,0.6271835952447998,1.5689304071672645,1.70875262995118,2015-12-01,7,-0.9261268101412068,-1.262733937738016,-1.0944303739396115,0.01,32.14
BEN09,2015,1,-0.6934487494699697,-0.0694164367552499,-1.3707583798468714,-1.2471138146014664,2015-01-01,8,0.7802656981605014,1.1265000472543216,0.9533828727074116,0.03,117.88
BEN09,2015,2,-0.5149050491203017,-0.0694164367552499,-1.3707583798468714,-1.2471138146014664,2015-02-01,8,0.8806417280606018,1.1265000472543216,1.0035708876574616,0.03,135.85
BEN09,2015,3,-0.3363613487706335,-0.0694164367552499,-1.3707583798468714,-1.2471138146014664,2015-03-01,8,0.9810177579607022,1.1265000472543216,1.053758902607512,0.03,28.98
BEN09,2015,4,-0.6934487494699697,-0.4177164527552749,-1.3707583798468714,-1.2471138146014664,2015-04-01,8,0.7802656981605014,0.9427128176395264,0.861489257900014,0.03,73.39
BEN09,2015,5,-0.5149050491203017,-0.0694164367552499,-1.3707583798468714,-1.2471138146014664,2015-05-01,8,0.8806417280606018,1.1265000472543216,1.0035708876574616,0.03,102.17
BEN09,2015,6,0.3778134526280389,0.6271835952447998,-1.3707583798468714,-1.2471138146014664,2015-06-01,8,1.382521877561104,1.4940745064839125,1.4382981920225082,0.04,99.97
BEN09,2015,7,0.1992697522783708,0.4530335872447874,-1.3707583798468714,-1.2471138146014664,2015-07-01,8,1.2821458476610037,1.4021808916765144,1.342163369668759,0.03,87.71
BEN09,2015,8,0.0207260519287027,-0.0694164367552499,-1.3707583798468714,-1.2471138146014664,2015-08-01,8,1.1817698177609033,1.1265000472543216,1.1541349325076125,0.03,138.97
BEN09,2015,9,0.3778134526280389,-0.4177164527552749,-1.3707583798468714,-1.2471138146014664,2015-09-01,8,1.382521877561104,0.9427128176395264,1.1626173476003152,0.03,117.83
BEN09,2015,10,-0.3363613487706335,-1.1143164847553246,-1.3707583798468714,-1.2471138146014664,2015-10-01,8,0.9810177579607022,0.575138358409936,0.778078058185319,0.03,142.48
BEN09,2015,11,1.2705319543763796,2.194533667244912,-1.3707583798468714,-1.2471138146014664,2015-11-01,8,1.8844020270616064,2.3211170397504906,2.1027595334060485,0.04,161.72
BEN09,2015,12,0.556357152977707,1.4979336352448622,-1.3707583798468714,-1.2471138146014664,2015-12-01,8,1.4828979074612048,1.9535425805209004,1.7182202439910526,0.04,83.33
BEN10,2015,1,0.0207260519287027,0.4530335872447874,-0.7828206224440443,-0.7544694071760254,2015-01-01,9,0.6798896682604009,0.9427128176395264,0.8113012429499636,0.03,88.37
BEN10,2015,2,0.1992697522783708,0.4530335872447874,-0.7828206224440443,-0.7544694071760254,2015-02-01,9,0.7802656981605014,0.9427128176395264,0.861489257900014,0.03,137.39
BEN10,2015,3,0.1992697522783708,-0.0694164367552499,-0.7828206224440443,-0.7544694071760254,2015-03-01,9,0.7802656981605014,0.6670319732173337,0.7236488356889175,0.03,141.04
BEN10,2015,4,0.0207260519287027,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2015-04-01,9,0.6798896682604009,0.4832447436025384,0.5815672059314696,0.03,123.55
BEN10,2015,5,0.0207260519287027,-0.0694164367552499,-0.7828206224440443,-0.7544694071760254,2015-05-01,9,0.6798896682604009,0.6670319732173337,0.6734608207388673,0.03,83.04
BEN10,2015,6,0.556357152977707,0.4530335872447874,-0.7828206224440443,-0.7544694071760254,2015-06-01,9,0.9810177579607022,0.9427128176395264,0.9618652878001144,0.03,147.91
BEN10,2015,7,0.3778134526280389,0.4530335872447874,-0.7828206224440443,-0.7544694071760254,2015-07-01,9,0.8806417280606018,0.9427128176395264,0.9116772728500642,0.03,103.39
BEN10,2015,8,0.1992697522783708,-0.0694164367552499,-0.7828206224440443,-0.7544694071760254,2015-08-01,9,0.7802656981605014,0.6670319732173337,0.7236488356889175,0.03,123.81
BEN10,2015,9,0.0207260519287027,-0.2435664447552624,-0.7828206224440443,-0.7544694071760254,2015-09-01,9,0.6798896682604009,0.575138358409936,0.6275140133351684,0.03,96.98
BEN10,2015,10,0.1992697522783708,-0.2435664447552624,-0.7828206224440443,-0.7544694071760254,2015-10-01,9,0.7802656981605014,0.575138358409936,0.6777020282852186,0.03,127.88
BEN10,2015,11,2.1632504561247203,2.542833683244937,-0.7828206224440443,-0.7544694071760254,2015-11-01,9,1.8844020270616064,2.045436195328298,1.9649191111949524,0.04,132.87
BEN10,2015,12,0.3778134526280389,0.1047335712447624,-0.7828206224440443,-0.7544694071760254,2015-12-01,9,0.8806417280606018,0.7589255880247312,0.8197836580426665,0.03,98.36
BEN01,2016,1,-0.5149050491203017,-0.2435664447552624,-0.7828206224440443,-0.7544694071760254,2016-01-01,0,0.3787615785600994,0.575138358409936,0.4769499684850177,0.02,48.32
BEN01,2016,2,-0.3363613487706335,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2016-02-01,0,0.4791376084601999,0.4832447436025384,0.4811911760313692,0.02,60.13
BEN01,2016,3,-0.3363613487706335,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2016-03-01,0,0.4791376084601999,0.4832447436025384,0.4811911760313692,0.02,46.69
BEN01,2016,4,-0.8719924498196379,-0.5918664607552874,-0.7828206224440443,-0.7544694071760254,2016-04-01,0,0.1780095187598984,0.3913511287951408,0.2846803237775197,0.02,80.1
BEN01,2016,5,-0.3363613487706335,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2016-05-01,0,0.4791376084601999,0.4832447436025384,0.4811911760313692,0.02,103.03
BEN01,2016,6,0.1992697522783708,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2016-06-01,0,0.7802656981605014,0.4832447436025384,0.6317552208815199,0.03,39.1
BEN01,2016,7,0.1992697522783708,0.1047335712447624,-0.7828206224440443,-0.7544694071760254,2016-07-01,0,0.7802656981605014,0.7589255880247312,0.7695956430926163,0.03,101.3
BEN01,2016,8,0.556357152977707,0.6271835952447998,-0.7828206224440443,-0.7544694071760254,2016-08-01,0,0.9810177579607022,1.034606432446924,1.0078120952038132,0.03,152.55
BEN01,2016,9,0.556357152977707,-0.0694164367552499,-0.7828206224440443,-0.7544694071760254,2016-09-01,0,0.9810177579607022,0.6670319732173337,0.8240248655890179,0.03,82.79
BEN01,2016,10,0.556357152977707,0.6271835952447998,-0.7828206224440443,-0.7544694071760254,2016-10-01,0,0.9810177579607022,1.034606432446924,1.0078120952038132,0.03,118.01
BEN01,2016,11,0.556357152977707,-0.0694164367552499,-0.7828206224440443,-0.7544694071760254,2016-11-01,0,0.9810177579607022,0.6670319732173337,0.8240248655890179,0.03,152.87
BEN01,2016,12,0.556357152977707,-0.2435664447552624,-0.7828206224440443,-0.7544694071760254,2016-12-01,0,0.9810177579607022,0.575138358409936,0.778078058185319,0.03,160.24
BEN02,2016,1,0.7349008533273752,0.6271835952447998,0.3930548923616099,0.2308194076748567,2016-01-01,1,0.077633488859798,0.1156702843729479,0.096651886616373,0.02,93.45
BEN02,2016,2,0.556357152977707,0.2788835792447749,0.3930548923616099,0.2308194076748567,2016-02-01,1,-0.0227425410403024,-0.0681169452418472,-0.0454297431410748,0.02,63.26
BEN02,2016,3,0.556357152977707,0.4530335872447874,0.3930548923616099,0.2308194076748567,2016-03-01,1,-0.0227425410403024,0.0237766695655503,0.0005170642626239,0.02,109.33
BEN02,2016,4,0.7349008533273752,0.6271835952447998,0.3930548923616099,0.2308194076748567,2016-04-01,1,0.077633488859798,0.1156702843729479,0.096651886616373,0.02,77.1
BEN02,2016,5,0.7349008533273752,0.6271835952447998,0.3930548923616099,0.2308194076748567,2016-05-01,1,0.077633488859798,0.1156702843729479,0.096651886616373,0.02,71.4
BEN02,2016,6,1.0919882540267114,0.9754836112448249,0.3930548923616099,0.2308194076748567,2016-06-01,1,0.278385548659999,0.2994575139877432,0.2889215313238711,0.02,68.25
BEN02,2016,7,0.9134445536770432,0.9754836112448249,0.3930548923616099,0.2308194076748567,2016-07-01,1,0.1780095187598984,0.2994575139877432,0.2387335163738208,0.02,66.34
BEN02,2016,8,1.0919882540267114,0.9754836112448249,0.3930548923616099,0.2308194076748567,2016-08-01,1,0.278385548659999,0.2994575139877432,0.2889215313238711,0.02,54.28
BEN02,2016,9,0.9134445536770432,0.8013336032448123,0.3930548923616099,0.2308194076748567,2016-09-01,1,0.1780095187598984,0.2075638991803456,0.192786708970122,0.02,71.64
BEN02,2016,10,0.9134445536770432,0.8013336032448123,0.3930548923616099,0.2308194076748567,2016-10-01,1,0.1780095187598984,0.2075638991803456,0.192786708970122,0.02,106.39
BEN02,2016,11,0.556357152977707,0.6271835952447998,0.3930548923616099,0.2308194076748567,2016-11-01,1,-0.0227425410403024,0.1156702843729479,0.0464638716663227,0.02,59.64
BEN02,2016,12,0.7349008533273752,0.8013336032448123,0.3930548923616099,0.2308194076748567,2016-12-01,1,0.077633488859798,0.2075638991803456,0.1425986940200718,0.02,65.72
BEN03,2016,1,-0.8719924498196379,-1.636766508755362,-0.7828206224440443,-0.7544694071760254,2016-01-01,2,0.1780095187598984,-0.1600105600492448,0.0089994793553268,0.02,117.88
BEN03,2016,2,-1.050536150169306,-1.8109165167553745,-0.7828206224440443,-0.7544694071760254,2016-02-01,2,0.077633488859798,-0.2519041748566424,-0.0871353429984222,0.02,38.33
BEN03,2016,3,-1.2290798505189742,-1.636766508755362,-0.7828206224440443,-0.7544694071760254,2016-03-01,2,-0.0227425410403024,-0.1600105600492448,-0.0913765505447736,0.02,17.97
BEN03,2016,4,-0.8719924498196379,-1.288466492755337,-0.7828206224440443,-0.7544694071760254,2016-04-01,2,0.1780095187598984,0.0237766695655503,0.1008930941627244,0.02,79.6
BEN03,2016,5,-0.8719924498196379,-0.7660164687552998,-0.7828206224440443,-0.7544694071760254,2016-05-01,2,0.1780095187598984,0.2994575139877432,0.2387335163738208,0.02,79.41
BEN03,2016,6,-1.050536150169306,-1.288466492755337,-0.7828206224440443,-0.7544694071760254,2016-06-01,2,0.077633488859798,0.0237766695655503,0.0507050792126741,0.02,78.5
BEN03,2016,7,-0.6934487494699697,-1.288466492755337,-0.7828206224440443,-0.7544694071760254,2016-07-01,2,0.278385548659999,0.0237766695655503,0.1510811091127747,0.02,52.52
BEN03,2016,8,-0.6934487494699697,0.1047335712447624,-0.7828206224440443,-0.7544694071760254,2016-08-01,2,0.278385548659999,0.7589255880247312,0.518655568342365,0.03,109.91
BEN03,2016,9,-1.4076235508686423,0.2788835792447749,-0.7828206224440443,-0.7544694071760254,2016-09-01,2,-0.1231185709404029,0.8508192028321289,0.3638503159458629,0.02,104.94
BEN03,2016,10,-0.3363613487706335,0.4530335872447874,-0.7828206224440443,-0.7544694071760254,2016-10-01,2,0.4791376084601999,0.9427128176395264,0.7109252130498631,0.03,81.86
BEN03,2016,11,-1.050536150169306,-1.288466492755337,-0.7828206224440443,-0.7544694071760254,2016-11-01,2,0.077633488859798,0.0237766695655503,0.0507050792126741,0.02,36.24
BEN03,2016,12,-0.8719924498196379,-1.4626165007553495,-0.7828206224440443,-0.7544694071760254,2016-12-01,2,0.1780095187598984,-0.0681169452418472,0.0549462867590256,0.02,67.76
BEN04,2016,1,0.556357152977707,0.1047335712447624,0.3930548923616099,0.2308194076748567,2016-01-01,3,-0.0227425410403024,-0.1600105600492448,-0.0913765505447736,0.02,22.3
BEN04,2016,2,0.556357152977707,0.4530335872447874,0.3930548923616099,0.2308194076748567,2016-02-01,3,-0.0227425410403024,0.0237766695655503,0.0005170642626239,0.02,62.15
BEN04,2016,3,0.556357152977707,0.2788835792447749,0.3930548923616099,0.2308194076748567,2016-03-01,3,-0.0227425410403024,-0.0681169452418472,-0.0454297431410748,0.02,57.99
BEN04,2016,4,0.556357152977707,0.2788835792447749,0.3930548923616099,0.2308194076748567,2016-04-01,3,-0.0227425410403024,-0.0681169452418472,-0.0454297431410748,0.02,50.96
BEN04,2016,5,0.556357152977707,0.2788835792447749,0.3930548923616099,0.2308194076748567,2016-05-01,3,-0.0227425410403024,-0.0681169452418472,-0.0454297431410748,0.02,72.84
BEN04,2016,6,0.0207260519287027,0.4530335872447874,0.3930548923616099,0.2308194076748567,2016-06-01,3,-0.3238706307406039,0.0237766695655503,-0.1500469805875267,0.02,74.41
BEN04,2016,7,0.1992697522783708,1.149633619244837,0.3930548923616099,0.2308194076748567,2016-07-01,3,-0.2234946008405034,0.3913511287951408,0.0839282639773187,0.02,40.15
BEN04,2016,8,0.3778134526280389,1.149633619244837,0.3930548923616099,0.2308194076748567,2016-08-01,3,-0.1231185709404029,0.3913511287951408,0.1341162789273689,0.02,72.91
BEN04,2016,9,0.0207260519287027,0.9754836112448249,0.3930548923616099,0.2308194076748567,2016-09-01,3,-0.3238706307406039,0.2994575139877432,-0.0122065583764303,0.02,27.14
BEN04,2016,10,0.1992697522783708,0.6271835952447998,0.3930548923616099,0.2308194076748567,2016-10-01,3,-0.2234946008405034,0.1156702843729479,-0.0539121582337777,0.02,55.8
BEN04,2016,11,0.3778134526280389,0.4530335872447874,0.3930548923616099,0.2308194076748567,2016-11-01,3,-0.1231185709404029,0.0237766695655503,-0.0496709506874262,0.02,67.31
BEN04,2016,12,1.2705319543763796,2.0203836592449,0.3930548923616099,0.2308194076748567,2016-12-01,3,0.3787615785600994,0.8508192028321289,0.6147903906961142,0.03,53.67
BEN05,2016,1,-1.2290798505189742,-0.5918664607552874,1.5689304071672645,1.70875262995118,2016-01-01,4,-2.030263139042312,-1.9059892413897992,-1.968126190216056,0.0,12.94
BEN05,2016,2,-1.050536150169306,-0.4177164527552749,1.5689304071672645,1.70875262995118,2016-02-01,4,-1.929887109142212,-1.8140956265824013,-1.8719913678623064,0.01,19.91
BEN05,2016,3,-1.2290798505189742,-0.4177164527552749,1.5689304071672645,1.70875262995118,2016-03-01,4,-2.030263139042312,-1.8140956265824013,-1.9221793828123568,0.01,33.53
BEN05,2016,4,-1.2290798505189742,-0.4177164527552749,1.5689304071672645,1.70875262995118,2016-04-01,4,-2.030263139042312,-1.8140956265824013,-1.9221793828123568,0.01,17.47
BEN05,2016,5,-1.2290798505189742,-0.4177164527552749,1.5689304071672645,1.70875262995118,2016-05-01,4,-2.030263139042312,-1.8140956265824013,-1.9221793828123568,0.01,53.24
BEN05,2016,6,-1.2290798505189742,-0.4177164527552749,1.5689304071672645,1.70875262995118,2016-06-01,4,-2.030263139042312,-1.8140956265824013,-1.9221793828123568,0.01,33.66
BEN05,2016,7,-1.2290798505189742,-0.5918664607552874,1.5689304071672645,1.70875262995118,2016-07-01,4,-2.030263139042312,-1.9059892413897992,-1.968126190216056,0.0,14.44
BEN05,2016,8,-1.050536150169306,-0.4177164527552749,1.5689304071672645,1.70875262995118,2016-08-01,4,-1.929887109142212,-1.8140956265824013,-1.8719913678623064,0.01,51.77
BEN05,2016,9,-1.050536150169306,0.9754836112448249,1.5689304071672645,1.70875262995118,2016-09-01,4,-1.929887109142212,-1.078946708123221,-1.5044169086327162,0.01,10.62
BEN05,2016,10,-1.2290798505189742,-0.2435664447552624,1.5689304071672645,1.70875262995118,2016-10-01,4,-2.030263139042312,-1.722202011775004,-1.876232575408658,0.01,30.55
BEN05,2016,11,-1.2290798505189742,-0.4177164527552749,1.5689304071672645,1.70875262995118,2016-11-01,4,-2.030263139042312,-1.8140956265824013,-1.9221793828123568,0.01,42.57
BEN05,2016,12,-1.2290798505189742,-0.4177164527552749,1.5689304071672645,1.70875262995118,2016-12-01,4,-2.030263139042312,-1.8140956265824013,-1.9221793828123568,0.01,12.14
BEN06,2016,1,1.627619355075716,1.149633619244837,0.3930548923616099,0.2308194076748567,2016-01-01,5,0.5795136383603005,0.3913511287951408,0.4854323835777206,0.03,137.77
BEN06,2016,2,1.627619355075716,1.149633619244837,0.3930548923616099,0.2308194076748567,2016-02-01,5,0.5795136383603005,0.3913511287951408,0.4854323835777206,0.03,52.4
BEN06,2016,3,1.627619355075716,0.9754836112448249,0.3930548923616099,0.2308194076748567,2016-03-01,5,0.5795136383603005,0.2994575139877432,0.4394855761740218,0.02,24.82
BEN06,2016,4,1.627619355075716,0.9754836112448249,0.3930548923616099,0.2308194076748567,2016-04-01,5,0.5795136383603005,0.2994575139877432,0.4394855761740218,0.02,42.88
BEN06,2016,5,1.627619355075716,1.3237836272448498,0.3930548923616099,0.2308194076748567,2016-05-01,5,0.5795136383603005,0.4832447436025384,0.5313791909814194,0.03,123.11
BEN06,2016,6,1.806163055425384,1.3237836272448498,0.3930548923616099,0.2308194076748567,2016-06-01,5,0.6798896682604009,0.4832447436025384,0.5815672059314696,0.03,32.87
BEN06,2016,7,1.806163055425384,1.3237836272448498,0.3930548923616099,0.2308194076748567,2016-07-01,5,0.6798896682604009,0.4832447436025384,0.5815672059314696,0.03,82.41
BEN06,2016,8,1.806163055425384,1.3237836272448498,0.3930548923616099,0.2308194076748567,2016-08-01,5,0.6798896682604009,0.4832447436025384,0.5815672059314696,0.03,154.02
BEN06,2016,9,1.627619355075716,1.149633619244837,0.3930548923616099,0.2308194076748567,2016-09-01,5,0.5795136383603005,0.3913511287951408,0.4854323835777206,0.02,35.55
BEN06,2016,10,1.627619355075716,1.149633619244837,0.3930548923616099,0.2308194076748567,2016-10-01,5,0.5795136383603005,0.3913511287951408,0.4854323835777206,0.02,75.37
BEN06,2016,11,1.627619355075716,0.9754836112448249,0.3930548923616099,0.2308194076748567,2016-11-01,5,0.5795136383603005,0.2994575139877432,0.4394855761740218,0.02,51.55
BEN06,2016,12,1.627619355075716,1.149633619244837,0.3930548923616099,0.2308194076748567,2016-12-01,5,0.5795136383603005,0.3913511287951408,0.4854323835777206,0.02,39.67
BEN07,2016,1,-0.5149050491203017,-0.4177164527552749,-1.3707583798468714,-1.2471138146014664,2016-01-01,6,0.8806417280606018,0.9427128176395264,0.9116772728500642,0.03,109.91
BEN07,2016,2,-0.3363613487706335,-0.4177164527552749,-1.3707583798468714,-1.2471138146014664,2016-02-01,6,0.9810177579607022,0.9427128176395264,0.9618652878001144,0.03,32.44
BEN07,2016,3,-0.5149050491203017,-0.5918664607552874,-1.3707583798468714,-1.2471138146014664,2016-03-01,6,0.8806417280606018,0.8508192028321289,0.8657304654463653,0.03,52.28
BEN07,2016,4,-0.6934487494699697,-0.4177164527552749,-1.3707583798468714,-1.2471138146014664,2016-04-01,6,0.7802656981605014,0.9427128176395264,0.861489257900014,0.03,125.15
BEN07,2016,5,-0.5149050491203017,-0.4177164527552749,-1.3707583798468714,-1.2471138146014664,2016-05-01,6,0.8806417280606018,0.9427128176395264,0.9116772728500642,0.03,45.2
BEN07,2016,6,-0.3363613487706335,-0.2435664447552624,-1.3707583798468714,-1.2471138146014664,2016-06-01,6,0.9810177579607022,1.034606432446924,1.0078120952038132,0.03,150.56
BEN07,2016,7,-0.5149050491203017,-0.2435664447552624,-1.3707583798468714,-1.2471138146014664,2016-07-01,6,0.8806417280606018,1.034606432446924,0.9576240802537628,0.03,101.95
BEN07,2016,8,-0.3363613487706335,-0.2435664447552624,-1.3707583798468714,-1.2471138146014664,2016-08-01,6,0.9810177579607022,1.034606432446924,1.0078120952038132,0.03,38.48
BEN07,2016,9,-0.5149050491203017,-0.2435664447552624,-1.3707583798468714,-1.2471138146014664,2016-09-01,6,0.8806417280606018,1.034606432446924,0.9576240802537628,0.03,115.81
BEN07,2016,10,-0.5149050491203017,-0.4177164527552749,-1.3707583798468714,-1.2471138146014664,2016-10-01,6,0.8806417280606018,0.9427128176395264,0.9116772728500642,0.03,163.76
BEN07,2016,11,-0.6934487494699697,-0.2435664447552624,-1.3707583798468714,-1.2471138146014664,2016-11-01,6,0.7802656981605014,1.034606432446924,0.9074360653037128,0.03,138.02
BEN07,2016,12,-0.6934487494699697,-0.5918664607552874,-1.3707583798468714,-1.2471138146014664,2016-12-01,6,0.7802656981605014,0.8508192028321289,0.8155424504963151,0.03,168.0
BEN08,2016,1,0.9134445536770432,0.4530335872447874,1.5689304071672645,1.70875262995118,2016-01-01,7,-0.8257507802411064,-1.3546275525454137,-1.09018916639326,0.01,54.82
BEN08,2016,2,0.556357152977707,0.4530335872447874,1.5689304071672645,1.70875262995118,2016-02-01,7,-1.0265028400413074,-1.3546275525454137,-1.1905651962933606,0.01,23.29
BEN08,2016,3,0.556357152977707,0.6271835952447998,1.5689304071672645,1.70875262995118,2016-03-01,7,-1.0265028400413074,-1.262733937738016,-1.1446183888896615,0.01,29.43
BEN08,2016,4,0.556357152977707,0.6271835952447998,1.5689304071672645,1.70875262995118,2016-04-01,7,-1.0265028400413074,-1.262733937738016,-1.1446183888896615,0.01,53.81
BEN08,2016,5,1.2705319543763796,1.3237836272448498,1.5689304071672645,1.70875262995118,2016-05-01,7,-0.6249987204409053,-0.8951594785084257,-0.7600790994746656,0.01,40.24
BEN08,2016,6,0.9134445536770432,0.9754836112448249,1.5689304071672645,1.70875262995118,2016-06-01,7,-0.8257507802411064,-1.078946708123221,-0.9523487441821636,0.01,48.43
BEN08,2016,7,0.9134445536770432,0.9754836112448249,1.5689304071672645,1.70875262995118,2016-07-01,7,-0.8257507802411064,-1.078946708123221,-0.9523487441821636,0.01,14.15
BEN08,2016,8,0.7349008533273752,0.9754836112448249,1.5689304071672645,1.70875262995118,2016-08-01,7,-0.9261268101412068,-1.078946708123221,-1.002536759132214,0.01,30.36
BEN08,2016,9,0.7349008533273752,0.8013336032448123,1.5689304071672645,1.70875262995118,2016-09-01,7,-0.9261268101412068,-1.1708403229306186,-1.048483566535913,0.01,33.18
BEN08,2016,10,0.556357152977707,0.6271835952447998,1.5689304071672645,1.70875262995118,2016-10-01,7,-1.0265028400413074,-1.262733937738016,-1.1446183888896615,0.01,46.15
